id,created_at,updated_at,account_code,route_key_hash,estimated_tokens,status,usage_expected,usage_recorded_at
TOKEN-FCI4VCUGUMW3DW6RLHAZ56CEOE,1785410953,1785410967,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-LFX66E5PKRAWTSZ3CEPYCW5YEA,6339,settled_streaming,1,1785410967
TOKEN-MEPO67VXYNQDT3KPKMQOAA4Y2Y,1785410967,1785410980,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-LJMKXTI2X5MQVPP5AF4AGII6RU,4390,settled_streaming,1,1785410980
TOKEN-MA3ZD65JCHSTRJA3ARLCJAZGXE,1785410976,1785410987,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-GKAACKFIPZXJ34PG4XCLNJWRU4,2917,settled_streaming,1,1785410987
TOKEN-FY3VWGBXOMKNZ3QGO2JAZP2H6I,1785410981,1785410990,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-UMEWFHDHYCKBL75OFBWO66XI6Q,5830,settled_streaming,1,1785410990
TOKEN-O6DHQUGODYQ3ZILZPGCSWSE2NA,1785410990,1785410994,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-ELH6TU5AF7MOC4JZNBAIUWPFIM,7834,settled_streaming,1,1785410994
TOKEN-TW2ZF2PSYXYCWSHCHUZ4URXI2M,1785410994,1785410997,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-XL4LUN7DV6QNK73GS5SHT57TZY,9511,settled_streaming,1,1785410997
TOKEN-XXK62HZRYQR53SNTLOAT2DLY7M,1785410997,1785411018,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-UH7L2APQOY666YLGTK225PGCV4,5725,settled_streaming,1,1785411018
TOKEN-C6XCXXUYP47E2E47SUF4VQMS24,1785411009,1785411015,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,355,settled_streaming,1,1785411015
TOKEN-P2TBDNQI7JLFMD7DPBAWTFUF4I,1785411017,1785411020,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-PTJB7URCFJZGDTFCS6CGMYJUJU,2259,settled_streaming,1,1785411020
TOKEN-UUBE3ZSJY77B5BTWOKKUCCRZ4Y,1785411017,1785411094,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411094
TOKEN-U3ZQ4FFCC5WJ5FZKUPEUM3OMKU,1785411019,1785411025,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-NNML6EOP5XJLNOMNQYJRUVH734,4745,settled_streaming,1,1785411025
TOKEN-TLCIHECLFYOMWT2AYMZS3ZL4G4,1785411026,1785411052,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-NPDKX564DBIJWL5FHO5IGRVCFA,6114,settled_streaming,1,1785411052
TOKEN-OVRHXSXMRRN27HQKQLIQLGXA7A,1785411051,1785411054,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-UQPO2T5ZJUVJ22XNHB7C4XVNDQ,2721,settled_streaming,1,1785411054
TOKEN-SO56CJ6E56AHBE7SO233RIRAOQ,1785411052,1785411056,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-PH2WOBI3AR2RHX7T2MQEQXUHTQ,6590,settled_streaming,1,1785411056
TOKEN-LNIDKL7BH47ZTQ2P3YRFBJEBAU,1785411056,1785411067,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-GAZ7JDKT7DA75P2B3LXGQ2744U,4641,settled_streaming,1,1785411067
TOKEN-Z3DW3EKGBLCVXG7ZDT4VSMTCQA,1785411067,1785411071,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-O3WVTD6D2B5AZWNAHHTKUAJIVA,6138,settled_streaming,1,1785411071
TOKEN-ZNU6JWEQRZRZZ7MXHZVEDIM6X4,1785411072,1785411097,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-E73GE2N5NQDTDP6QVMRA5YVWGQ,6553,settled_streaming,1,1785411097
TOKEN-DWRJ2HP6ZNHMD6GSHV73ZEDR6I,1785411084,1785411087,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-ETJLLX5AAHCTGUXR7OXDIQ4DZY,2613,settled_streaming,1,1785411087
TOKEN-D4B4KLCHCSL45P64RIW4WUXYDM,1785411095,1785411163,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411163
TOKEN-RALZR4LTPTVTZD4AJWMGFBA4AE,1785411097,1785411102,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-DSXIU4FVTWSISKVYKFW4FLADGM,5125,settled_streaming,1,1785411102
TOKEN-T4P2PT5JVKPW3INFBQTIH5Y4XI,1785411102,1785411107,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-J4TFTY3YCS6FU3EJS5VUGDBKAE,4426,settled_streaming,1,1785411107
TOKEN-JYIJMMN7JNAMWPAGRYAEI4PJDM,1785411107,1785411111,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-7GCZXM6AGML52BVJHQ5GGBTL2Y,5048,settled_streaming,1,1785411111
TOKEN-GJIB74C7CA4GHXGPEMUBXSAVLE,1785411111,1785411457,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-3APELQV3XB57C4NF32TDP65ZBE,4578,settled_streaming,1,1785411457
TOKEN-IXZ3RH2RFON2H3SO35I7GYKF44,1785411116,1785411119,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-EPUUQMG4DNNHKRWBCHDJJLBANU,2259,settled_streaming,1,1785411119
TOKEN-JVSF44S3HW4ITJMDBB7EHL2MFE,1785411149,1785411151,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-244VU3S6BRMNI6P44M2XSRPN4U,2591,settled_streaming,1,1785411151
TOKEN-U2N6AXTEII3MS3V5WAP7QJZ7BM,1785411164,1785411229,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411229
TOKEN-IBAOGH6TWDW6PJNKAM4QB6LVV4,1785411181,1785411185,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-PH7N3TXB74FPJG634CLYCFQOOM,2258,settled_streaming,1,1785411185
TOKEN-4LFL5FQOWEVBT6SMFIQ27CJHAM,1785411215,1785411217,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-SIDKVSMOHPYBXSKS6IDYYMYT2A,2262,settled_streaming,1,1785411217
TOKEN-V3BRNRT6SAC3ABI2NWJEWAXD4I,1785411218,1785411223,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-DVP5O6O3FFAXCGOGZKU6DQESQM,2253,settled_streaming,1,1785411223
TOKEN-OJCBD73K4HMGDAJOG7P6WHH6ZA,1785411223,1785411240,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-FJXU6TZGVA7XLMLM6C6T4JFZWU,3215,settled_streaming,1,1785411240
TOKEN-VLOKDKJRTNBBBG63NMHO5P2XHM,1785411230,1785411297,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411297
TOKEN-VWFCCFQNS7Z5SE4TJDTKKMIFEM,1785411254,1785411266,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-QKVENZNPJPXJFSQVCW4RIFGWDU,2970,settled_streaming,1,1785411266
TOKEN-RUFEVYAZPWMD3H2NTNMMIHSJBY,1785411283,1785411292,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-NNWWYSMHAJ3276PLKNSRNXXEL4,2413,settled_streaming,1,1785411292
TOKEN-OBCMZGC55IMXFRMN4KI4OIO3HQ,1785411292,1785411307,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-QNMGDB5V72CYWEY43Y45DPIAKA,6228,settled_streaming,1,1785411307
TOKEN-ZDINQPVLH3VCGQYWYAJNHQ62X4,1785411298,1785411385,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411385
TOKEN-VVPSH36GQUAWFCWNQEEHRLB4QE,1785411312,1785411317,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-NE33V5FEEMSJ6XD2NRK2VJA66E,2467,settled_streaming,1,1785411317
TOKEN-77A6I6VE434LL4MF3ZHGLBJGUU,1785411317,1785411331,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-GZFOAGHK3CZPY44WVJJ34P6S7A,2022,settled_streaming,1,1785411331
TOKEN-HWNZFFYLKQ245QNTUN3PHDTPF4,1785411339,1785411356,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-BCFVKD6SJYU5WX5DQY7PSSJV4M,2272,settled_streaming,1,1785411356
TOKEN-23FILM3J6MGPC4HR5MSUV563SM,1785411384,1785411392,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-XLRHG4L2EMODV477B6PJIR5TP4,12102,settled_streaming,1,1785411392
TOKEN-37LOZRHSSWH2TINUQPBWXADYBA,1785411386,1785411439,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411439
TOKEN-X2PGQQAWY3XZFPE53UAJCLYS2Q,1785411392,1785411398,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-QJO5JX6GOJUHNLT4HSUU5L73XQ,1942,settled_streaming,1,1785411398
TOKEN-3EEHZZ7NF6Q5N5CJKNVJUWYQQY,1785411398,1785411412,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-7GNFEVODH3ZIWCMMKA34JLURSY,2332,settled_streaming,1,1785411412
TOKEN-YA3FV77ZLNZTGTJERWZ32NJORQ,1785411423,1785411434,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-5CJNBPZELOZWJ2PJ3SQIRKQRQI,2345,settled_streaming,1,1785411434
TOKEN-IAKQ7YIDZZ2BA6FNYS6XBDIVQE,1785411440,1785411525,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411525
TOKEN-4I4RFXXWM2KYXEGUMSB4VSLYGI,1785411440,1785411452,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-IVOEUN4IXOPIIZIXH6AMVFBTZ4,2061,settled_streaming,1,1785411452
TOKEN-PK5YE3IIDD6OIUKTXSKP52P4RM,1785411482,1785411487,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-HHRAXQXOW7RFIOU5QEPXZLH6SI,2179,settled_streaming,1,1785411487
TOKEN-ABRUHUPI25J3RNPBR5ZT3UUP64,1785411487,1785411490,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-G65I723YASATNYPKMDXEFSYXEM,4417,settled_streaming,1,1785411490
TOKEN-5UV5CIA6UHDC2IU4YCY4AVFDNA,1785411505,1785411510,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-VWVUCR5UQIVABRP25TZS2JP3GY,2388,settled_streaming,1,1785411510
TOKEN-FXOLJF32DTMFU5L2BBGNT33MMI,1785411510,1785411523,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-3GL55CIY3B7GCMNLWBTHWT6SX4,2924,settled_streaming,1,1785411523
TOKEN-E6U3O5D4WROUMJN3NHCB4RAPHQ,1785411520,1785411524,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-E3WV65V5J7AWQXHUPHEXYQ57AM,4417,settled_streaming,1,1785411524
TOKEN-OWQ7LV4HNPPMY5N6I54LCEELSA,1785411526,1785411643,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411643
TOKEN-UBXZGHDLG2OTDQ4UDXZCKU7SVA,1785411537,1785411541,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-3EOOQD5PYOQMMVT6AEQQIIIBOM,4644,settled_streaming,1,1785411541
TOKEN-NEME5HSOGRM6MIDAUOQDS4Q3DQ,1785411553,1785411556,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-6QAWZY736LSH6P55WRVFLP6KJI,2011,settled_streaming,1,1785411556
TOKEN-5V3XQMKL2I45QFXDVQL2O2GBWM,1785411569,1785411586,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-6E6DHLAC73EATYFBCF3PWSEVUI,1978,settled_streaming,1,1785411586
TOKEN-2PX76FHYBPBS67FGS6EBAZILTU,1785411572,1785411577,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-Y3L3BFEUSB5EPT7XNQJQP3SYSE,4417,settled_streaming,1,1785411577
TOKEN-47WKH3IJMKDU6NUNHVIKRLWMIQ,1785411600,1785411613,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-SSLHVVHQHGCZPSQQVQRJMQ5JSU,2572,settled_streaming,1,1785411613
TOKEN-WUQX5PJY4AFBAZL5AQQS2Y2QZA,1785411607,1785411617,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-SPLURD5UOJ2JZJWLKPBKDOSL34,4417,settled_streaming,1,1785411617
TOKEN-F6QDUZQJQNM64VRUYBLY2ABLM4,1785411622,1785411637,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-A5BNME45CZPBKSSI5ET6OGGLQI,8223,settled_streaming,1,1785411637
TOKEN-7S5IYDNXGN5QI7VCYID5UJ5WPU,1785411624,1785411639,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-5E4DYDCVGS4IWDOTSFHVMM3ZHA,4432,settled_streaming,1,1785411639
TOKEN-2J6LTD5FZ4HVXTVIHMMBMGE2WY,1785411639,1785411655,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-UFARD3IC2AR2J6ZIHTMTTOHBZ4,5132,settled_streaming,1,1785411655
TOKEN-INNEF2NSECDDFSAMLN4YPH2LAM,1785411643,1785411736,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411736
TOKEN-IZQM4RSVFFUE5V3LCKLFU2LYGY,1785411648,1785411657,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-DTNHJYTNZYGO7BT4BBNLMCHWIQ,3665,settled_streaming,1,1785411657
TOKEN-5LYBTZSTHG2IFWLBNR2VAZYM4Y,1785411681,1785411691,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-NHJF2VM4SJLHJYOAXOBMZMJU4A,4529,settled_streaming,1,1785411691
TOKEN-VO6VQMRXM7YSQP5LJZDYMR63IE,1785411685,1785411689,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-3Z75YCSDZD6DGD5ZYESNZIYBWU,2546,settled_streaming,1,1785411689
TOKEN-LUHJQGC3LI275VVLYM6JYZCD5Y,1785411690,1785411699,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-PNO4X5STAB7AODV74TRWXV4KKQ,4503,settled_streaming,1,1785411699
TOKEN-WRNLYB3UWXMV6LGCIJAG7BMXDE,1785411691,1785411709,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-BQ27CZITOBIS6IPDG3JLCCA4CA,4556,settled_streaming,1,1785411709
TOKEN-JS3G7BVHJGWLQKQOWP56OE77AM,1785411705,1785411715,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-HMDPQJNVDRJJ5DDRKVYVH76KGQ,4677,settled_streaming,1,1785411715
TOKEN-HCL6E3QFPKQ3M4WUJSYJEUN6BQ,1785411737,1785411747,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411747
TOKEN-WCUNDPIIGSUJVYMDH3MRDKNZ4I,1785411739,1785411746,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-7N3IR22DWB3RENS7TU6QEAI6FQ,4417,settled_streaming,1,1785411746
TOKEN-O5L47EPQHBPFU4WLV2WBK5UWEM,1785411745,1785411749,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-5GZCMMENCXIWMB4EXOOEVGH2W4,1962,settled_streaming,1,1785411749
TOKEN-73ZRXTBG7QG7JCR7XETHJRFRZY,1785411748,1785411856,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411856
TOKEN-2LFOV2XGJ3AXCLUWZZREGOT5F4,1785411752,1785411764,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-YCYWQGB76RGSIUDFHAIHTDVPLE,2221,settled_streaming,1,1785411764
TOKEN-UI6LX2MOSMCA5M4TSSSFLKCK3A,1785411776,1785411785,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-BGRVMWETFZEZCABP5FCTUVDBWQ,4417,settled_streaming,1,1785411785
TOKEN-HCBONQKRVJVDFDO4CZRJC2HSPM,1785411794,1785411802,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-QRKU7SSVZ3YDCX5RNCOCEVO2WY,5066,settled_streaming,1,1785411802
TOKEN-HFZWVH6F6MIMHCISTTJMU2VHXM,1785411809,1785411814,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-U6EM7HARMZLZEGTLIB22TWN5XQ,2325,settled_streaming,1,1785411814
TOKEN-LBYTQMX3LJN47B442FXOL2W76M,1785411815,1785411820,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-VEIJ6RXSQFL4NN2GWDC743OHG4,8328,settled_streaming,1,1785411820
TOKEN-VHDLUWLUVR7AKHBKY2T7NPXENE,1785411815,1785411829,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-MYWVMHEESVN2U73UFDHFQ2G63Y,4417,settled_streaming,1,1785411829
TOKEN-HE6DWFNRYBVW6RH6XOHQOPQVLU,1785411821,1785411832,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-H36YWUVOCKFHX35WW6X4O3DB6Q,2170,settled_streaming,1,1785411832
TOKEN-CREYU6LOWX33OPQR4NEXU4AXL4,1785411830,1785411844,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-NGSFRRJH32HQLWFTX7Z4NNXJSQ,4432,settled_streaming,1,1785411844
TOKEN-BXEOCJGHKQ2UON3NXF4HZMIFO4,1785411838,1785411855,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-PPCWF6K7YYVJA36HSUP3YWNWSU,2108,settled_streaming,1,1785411855
TOKEN-XIWBJBKLIHOINRX5BHKBCZV6YQ,1785411844,1785411865,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-7I6ETP4BCB2HXWMYUL2JBKA3LI,5393,settled_streaming,1,1785411865
TOKEN-2F5RPQQ2PJAFWJL6GTNBZ5RI5I,1785411857,1785411943,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785411943
TOKEN-2GWPD2DS473CO4SWSOPNZQHL7Y,1785411865,1785411877,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-RRSCRHN5IY7HJMAJD3W3Z36Y5U,4814,settled_streaming,1,1785411877
TOKEN-4GBUS5LIXCLYOGBKHT577V62CM,1785411878,1785411899,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-VIRUSRQ746B7L6TBRPKOOFXXGI,4390,settled_streaming,1,1785411899
TOKEN-SP4IJGHEJXX4LHDNRVUIQYTZOE,1785411885,1785411888,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-HUPGNNDJC2WEV5PU5DSG5VUJBU,1914,settled_streaming,1,1785411888
TOKEN-DPGYWT7XU26PMTMSEYNAPSLBVE,1785411900,1785411920,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-VO557P4P7E2GSU6XI2DGMVKRFE,4451,settled_streaming,1,1785411920
TOKEN-PXH3BICYKXZ2ABEKKKMUZ6ORKI,1785411918,1785411921,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-LOD5SAW6OWTZ5EMIVZZA524GJE,2005,settled_streaming,1,1785411921
TOKEN-FPS2H7G3WP6MXZZLDNMF6I35YE,1785411944,1785412006,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785412006
TOKEN-YVFITSJBWQX7FFQFKEGVUZKDLQ,1785411951,1785411954,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-3IA6FKVEMYDFIWNTFI7EAZXUNM,12100,settled_streaming,1,1785411954
TOKEN-4GN3374EHIA5VHAAMVSGTZR7QQ,1785411951,1785411963,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-H6CYX27KPC64QM6RPKHLSL4UVM,4417,settled_streaming,1,1785411963
TOKEN-IT72QOOX6DVEIEJMSNXMWOMLE4,1785411954,1785411971,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-SIWNG33NVUPTAEZ2H3E3WPNWF4,1912,settled_streaming,1,1785411971
TOKEN-36AUGOQG37U4TS7NCRYTTMERKE,1785411993,1785412008,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-BWEBF7EAVZ4LXX2XP7XSZ5RL6Y,4417,settled_streaming,1,1785412008
TOKEN-577ZFIGJM7IWEKMW52YSNBVPWI,1785412000,1785412004,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-4PP4MDIWMGJO3HQGCPOD6ZNUCA,2194,settled_streaming,1,1785412004
TOKEN-OTACYTQFKUZBD2ESPOOFEJ64FI,1785412004,1785412008,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-WG2HUMGRX6A7LMJIFOWUMJ75Y4,3041,settled_streaming,1,1785412008
TOKEN-GPO6NDV57OWJQRLJXGIEOF7FWQ,1785412007,1785412080,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785412080
TOKEN-5YI3OUAJXENLUHZ2MB5UMVZ5FE,1785412008,1785412016,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-DGXBRFQJT3T5UZ5QP4AB7H6NFI,2184,settled_streaming,1,1785412016
TOKEN-MVHSLBTVWZ2XBQ7W5M4BQMWMPA,1785412017,1785412025,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-5G7PDMWKK67QXGHQ6BKA6I4XXE,7698,settled_streaming,1,1785412025
TOKEN-3PMCRG4LQSLEXNOGFLHIQQZFQA,1785412025,1785412034,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-EON7GZNEPGKT2RCCPWQRFLPHVY,3137,settled_streaming,1,1785412034
TOKEN-7IXAF5KEVVIFKWOL3MTC3PPX3E,1785412029,1785412047,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-VHAM5MA7UAOZTJRDPDD4GKWD5I,5418,settled_streaming,1,1785412047
TOKEN-XMRZFQGFCOVW44GAPVCELULUBE,1785412042,1785412053,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-AWGTYVU524RJOJR6NTGL2AQ2NU,3119,settled_streaming,1,1785412053
TOKEN-4CM7QRHRQGTMEAX6FMLKEZO3TI,1785412047,1785412106,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-TPINKTIOCCJMRX5HBPC6O7PVZM,5040,settled_streaming,1,1785412106
TOKEN-3NTFKE2VOQLZ74NW5X4GQFHARA,1785412053,1785412061,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-EH55VULLWMSEISFKKUZS55SVMQ,6186,settled_streaming,1,1785412061
TOKEN-7CSWYXGXIWHWLW6YM2KFPPF7IA,1785412062,1785412070,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-VOOVTQ7XAY7XRCCF4S7BC46QC4,2917,settled_streaming,1,1785412070
TOKEN-LJQKPCHNCLDDRWKUMIOWEQKR2A,1785412070,1785412079,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-N6XTCUDPENU7UQABRW2ZUIQJUE,2087,settled_streaming,1,1785412079
TOKEN-EIYM2N3VR6AG7FX63ORUJUCY4A,1785412080,1785412089,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-OYEGIRXYTJAGIVBIMCO3KV435A,2925,settled_streaming,1,1785412089
TOKEN-RPUEXADYMY5SX56KB7LSUHQXME,1785412081,1785412127,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785412127
TOKEN-XM5YY47HYS3HE7IMWNXWEWU4OA,1785412096,1785412106,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-XG3YSDY5FDP76GFA7T6XH6UCFY,2009,settled_streaming,1,1785412106
TOKEN-YET6SXUOUV6FNLVCMI56ULL6NY,1785412107,1785412121,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-6PJKU6XIOGCRWLFGT6DD2UXVFU,6158,settled_streaming,1,1785412121
TOKEN-XYKX7B2NEK5JVW46ZR7Z4TX3NY,1785412116,1785412121,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-NREIV45EPMN67INPRYGOFWCMQI,4868,settled_streaming,1,1785412121
TOKEN-2ZV2XRO3ZBJQKTY53LRRL5PJ4Q,1785412122,1785412135,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-23TAUMALRTCBKZG7NUXNAYYNI4,3002,settled_streaming,1,1785412135
TOKEN-UOJGEEZ2E2ZO772HQYTKHGXVYQ,1785412123,1785412152,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-I3B25MSMECXJ5TAKA7DPCGAL4A,4390,settled_streaming,1,1785412152
TOKEN-3LRQOJHJNEIRPXMHZLYGKBJHXY,1785412129,1785412174,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,1745,settled_streaming,1,1785412174
TOKEN-VJ5TPJOP2K6M7IX34Y52JGEP3Q,1785412156,1785412186,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-ZYYJVGSC3ZUHOJ4LDZ6TCPQTWY,5869,settled_streaming,1,1785412186
TOKEN-EF6BB7WJMCJO2MHMRHHAF6GZKQ,1785412166,1785412169,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-OLJUOLZVWQBA6O2G7LQIBGZJTE,2032,settled_streaming,1,1785412169
