id,created_at,account_code,route_key_hash,api_key_hash,user_id,model,prompt_tokens,completion_tokens,total_tokens,cached_tokens,cache_read_tokens,cache_creation_tokens,usage_provider,usage_source,cache_read_present,cache_creation_present,compatibility_losses_json,cache_capability,estimated,cache_miss_tokens,cache_total_input_tokens,cache_creation_5m_tokens,cache_creation_1h_tokens,affinity_source,route_class,prompt_cache_key_present,prompt_cache_key_source,stable_prefix_source,stable_prefix_reason,stable_prefix_bytes,retention_effective,retention_source,claude_cache_ttl,cache_control_injected,cache_breakpoint_count,cache_breakpoints_json,unwritten_tail_tokens,max_possible_cache_read_tokens,cache_hit_after_prewarm,singleflight_waited_requests,diagnostics_miss_reason,latest_user_cache_control,latest_user_auto_context_cache_control,latest_user_tail_cache_control,latest_user_tool_result_cache_control,route_epoch,raw_usage_json,kiro_credits,kiro_credits_present,billing_hold_id,requested_model,resolved_model,model_override_source
85,1785408170,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-YGCL3ANBFCJLOI2RLYHXLL3CYU,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,90172,344,90516,88832,88832,0,codex,upstream,0,0,,,0,1340,90172,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":90172,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":88832},""output_tokens"":344,""output_tokens_details"":{""reasoning_tokens"":75},""total_tokens"":90516}",0.000000,0,TOKEN-DKDOH6GZLMZGYCJJCSN5FPMU7Q,gpt-5.6-sol,gpt-5.6-sol,none
86,1785408171,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70072,0,70072,0,0,0,codex,estimated,0,0,,,1,70072,70072,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-PWRV6BAPHIAIZCXNEWGJE5XSC4,gpt-5.6-sol,gpt-5.6-sol,none
87,1785408171,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-LLKO7X6CLSBWD3KA7WFRNE3LB4,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,56378,331,56709,43776,43776,0,codex,upstream,0,0,,,0,12602,56378,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":56378,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":43776},""output_tokens"":331,""output_tokens_details"":{""reasoning_tokens"":50},""total_tokens"":56709}",0.000000,0,TOKEN-UBSEQRKQZEJ4JFC6YGEMYOGIZA,gpt-5.6-sol,gpt-5.6-sol,none
88,1785408173,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70072,0,70072,0,0,0,codex,estimated,0,0,,,1,70072,70072,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-7DDWW52ZEF2L6R4QSXBPXKW4VY,gpt-5.6-sol,gpt-5.6-sol,none
89,1785408174,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,58430,727,59157,0,0,0,codex,upstream,0,0,,,0,58430,58430,0,0,codex-root-thread-id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":58430,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":727,""output_tokens_details"":{""reasoning_tokens"":412},""total_tokens"":59157}",0.000000,0,TOKEN-Q6BKR67C4PAUQWLKIZTALI2FWY,gpt-5.6-sol,gpt-5.6-sol,none
90,1785408175,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70072,0,70072,0,0,0,codex,estimated,0,0,,,1,70072,70072,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-GUPFYPMM4454AO2O734ZBQ5HT4,gpt-5.6-sol,gpt-5.6-sol,none
91,1785408175,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-NPWLNQ7TKTLOD3245OCUORFYSE,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,91240,213,91453,89856,89856,0,codex,upstream,0,0,,,0,1384,91240,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":91240,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":89856},""output_tokens"":213,""output_tokens_details"":{""reasoning_tokens"":50},""total_tokens"":91453}",0.000000,0,TOKEN-WUTNRJF3MLXJYLHPRI75DAF7DY,gpt-5.6-sol,gpt-5.6-sol,none
92,1785408176,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,63454,0,63454,0,0,0,codex,estimated,0,0,,,1,63454,63454,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-D52MPCNAQFIBJGKEHAVXT4CGTY,gpt-5.6-sol,gpt-5.6-sol,none
93,1785408176,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,67155,809,67964,8960,8960,0,codex,upstream,0,0,,,0,58195,67155,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":67155,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":809,""output_tokens_details"":{""reasoning_tokens"":665},""total_tokens"":67964}",0.000000,0,TOKEN-ZGDYSN4BKOOYVLPPFCVJF5VZDQ,gpt-5.6-sol,gpt-5.6-sol,none
94,1785408178,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70072,0,70072,0,0,0,codex,estimated,0,0,,,1,70072,70072,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-32GHCDTSK77FMHDOLNUNLUBC5U,gpt-5.6-sol,gpt-5.6-sol,none
95,1785408178,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,63454,0,63454,0,0,0,codex,estimated,0,0,,,1,63454,63454,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-AXNVU5K5RR7PYOPPEF2V4FYM2I,gpt-5.6-sol,gpt-5.6-sol,none
96,1785408178,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,66607,0,66607,0,0,0,codex,estimated,0,0,,,1,66607,66607,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-HV2QCUHBTDBQXU76X7EABFN4MI,gpt-5.6-sol,gpt-5.6-sol,none
97,1785408180,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,66607,0,66607,0,0,0,codex,estimated,0,0,,,1,66607,66607,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-FD6FXNUGMPLM7OI3E2XNWVLT2I,gpt-5.6-sol,gpt-5.6-sol,none
98,1785408180,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,63454,0,63454,0,0,0,codex,estimated,0,0,,,1,63454,63454,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-VMRBEESHYBXKDOLRPGCRPVKZFE,gpt-5.6-sol,gpt-5.6-sol,none
99,1785408182,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70072,0,70072,0,0,0,codex,estimated,0,0,,,1,70072,70072,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-37OV7BULTXNY426SHGIXD433CA,gpt-5.6-sol,gpt-5.6-sol,none
100,1785408182,ACC-F7V2KG5F535O755MND4UDOTTBM,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,66607,0,66607,0,0,0,codex,estimated,0,0,,,1,66607,66607,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""estimated"":true,""reason"":""upstream_usage_missing""}",0.000000,0,TOKEN-T4VHKRSCD7VNVAG4FW3TROPK7Y,gpt-5.6-sol,gpt-5.6-sol,none
101,1785408188,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-WUHMHSR76BCSN2QVKEYRYOZS24,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,99924,610,100534,90880,90880,0,codex,upstream,0,0,,,0,9044,99924,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":99924,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":90880},""output_tokens"":610,""output_tokens_details"":{""reasoning_tokens"":108},""total_tokens"":100534}",0.000000,0,TOKEN-HY7P5AUV55Z3FZIMFBPXLV32CM,gpt-5.6-sol,gpt-5.6-sol,none
102,1785408195,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,67856,528,68384,8960,8960,0,codex,upstream,0,0,,,0,58896,67856,0,0,codex-root-thread-id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":67856,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":528,""output_tokens_details"":{""reasoning_tokens"":37},""total_tokens"":68384}",0.000000,0,TOKEN-VKGBOEE5S5SJGHHLXGOOEHQXBI,gpt-5.6-sol,gpt-5.6-sol,none
103,1785408201,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,68013,192,68205,22272,22272,0,codex,upstream,0,0,,,0,45741,68013,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":68013,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":22272},""output_tokens"":192,""output_tokens_details"":{""reasoning_tokens"":9},""total_tokens"":68205}",0.000000,0,TOKEN-6HUUBN4PDF7KAMQBM4AGS56M5E,gpt-5.6-sol,gpt-5.6-sol,none
104,1785408201,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-CIITNJXCYQU7JD7HCDKS5BSJ4Y,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,113789,618,114407,99072,99072,0,codex,upstream,0,0,,,0,14717,113789,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":113789,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":99072},""output_tokens"":618,""output_tokens_details"":{""reasoning_tokens"":101},""total_tokens"":114407}",0.000000,0,TOKEN-XNXZ45ZXKEXDIC3YIO4VSTRMIA,gpt-5.6-sol,gpt-5.6-sol,none
105,1785408202,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-OW7FMSW44SJ5F53BKSTYADYPOA,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,69897,345,70242,67328,67328,0,codex,upstream,0,0,,,0,2569,69897,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":69897,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":67328},""output_tokens"":345,""output_tokens_details"":{""reasoning_tokens"":88},""total_tokens"":70242}",0.000000,0,TOKEN-NITLTI6LGLVAURWCECWW7CGC34,gpt-5.6-sol,gpt-5.6-sol,none
106,1785408203,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-GPQ34SI6RIV4EME2L4WRJX6XRE,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.5,79722,50,79772,79232,79232,0,codex,upstream,0,0,,,0,490,79722,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":79722,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":79232},""output_tokens"":50,""output_tokens_details"":{""reasoning_tokens"":11},""total_tokens"":79772}",0.000000,0,TOKEN-PMCOZVVV6NFJ5GNLR3ID6VZQ3I,gpt-5.5,gpt-5.5,none
107,1785408206,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,70035,140,70175,16128,16128,0,codex,upstream,0,0,,,0,53907,70035,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":70035,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":16128},""output_tokens"":140,""output_tokens_details"":{""reasoning_tokens"":19},""total_tokens"":70175}",0.000000,0,TOKEN-PBO7X34WT2AB4GQH4T6PFTFUAQ,gpt-5.6-sol,gpt-5.6-sol,none
108,1785408207,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,72694,389,73083,8960,8960,0,codex,upstream,0,0,,,0,63734,72694,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":72694,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":389,""output_tokens_details"":{""reasoning_tokens"":45},""total_tokens"":73083}",0.000000,0,TOKEN-AGIDE34XCSKLMEXQ6SQGYIT2YE,gpt-5.6-sol,gpt-5.6-sol,none
109,1785408211,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,66591,376,66967,2816,2816,0,codex,upstream,0,0,,,0,63775,66591,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":66591,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":2816},""output_tokens"":376,""output_tokens_details"":{""reasoning_tokens"":10},""total_tokens"":66967}",0.000000,0,TOKEN-V6D77WAIM4QQBIOWHRCDHMY3TI,gpt-5.6-sol,gpt-5.6-sol,none
110,1785408212,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,75714,178,75892,8960,8960,0,codex,upstream,0,0,,,0,66754,75714,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":75714,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":178,""output_tokens_details"":{""reasoning_tokens"":21},""total_tokens"":75892}",0.000000,0,TOKEN-E5NISR4YT32P4VXODSUQAH6VPU,gpt-5.6-sol,gpt-5.6-sol,none
111,1785408215,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,73820,239,74059,4864,4864,0,codex,upstream,0,0,,,0,68956,73820,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":73820,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":4864},""output_tokens"":239,""output_tokens_details"":{""reasoning_tokens"":11},""total_tokens"":74059}",0.000000,0,TOKEN-UJU2DAQCOA7YRJDMAE5GLVP2CE,gpt-5.6-sol,gpt-5.6-sol,none
112,1785408217,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,72551,167,72718,8960,8960,0,codex,upstream,0,0,,,0,63591,72551,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":72551,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":167,""output_tokens_details"":{""reasoning_tokens"":14},""total_tokens"":72718}",0.000000,0,TOKEN-LUCCRRSF4HQ2SFW3XARKXQX6GI,gpt-5.6-sol,gpt-5.6-sol,none
113,1785408217,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-LWAIBKH2CEK72BDWNYNVHTT2L4,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,127334,646,127980,113408,113408,0,codex,upstream,0,0,,,0,13926,127334,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":127334,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":113408},""output_tokens"":646,""output_tokens_details"":{""reasoning_tokens"":62},""total_tokens"":127980}",0.000000,0,TOKEN-P2WNJEEQXRQXJBU7XV4JXQO6NE,gpt-5.6-sol,gpt-5.6-sol,none
114,1785408220,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,86037,224,86261,33536,33536,0,codex,upstream,0,0,,,0,52501,86037,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":86037,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":33536},""output_tokens"":224,""output_tokens_details"":{""reasoning_tokens"":25},""total_tokens"":86261}",0.000000,0,TOKEN-XKTEFEEQTIFXKBTWVZOUQGMQ2Q,gpt-5.6-sol,gpt-5.6-sol,none
115,1785408223,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,78491,169,78660,8960,8960,0,codex,upstream,0,0,,,0,69531,78491,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":78491,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":8960},""output_tokens"":169,""output_tokens_details"":{""reasoning_tokens"":16},""total_tokens"":78660}",0.000000,0,TOKEN-7TBS37PNGBPJM2AOLLZYDINENE,gpt-5.6-sol,gpt-5.6-sol,none
116,1785408228,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,92508,199,92707,2816,2816,0,codex,upstream,0,0,,,0,89692,92508,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":92508,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":2816},""output_tokens"":199,""output_tokens_details"":{""reasoning_tokens"":46},""total_tokens"":92707}",0.000000,0,TOKEN-PFOGDHLPNGBG2IWTJF4IP2DKJQ,gpt-5.6-sol,gpt-5.6-sol,none
117,1785408234,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,83665,304,83969,2816,2816,0,codex,upstream,0,0,,,0,80849,83665,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":83665,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":2816},""output_tokens"":304,""output_tokens_details"":{""reasoning_tokens"":79},""total_tokens"":83969}",0.000000,0,TOKEN-5ICAIF2O3ZGA55NDLTT2LHS4G4,gpt-5.6-sol,gpt-5.6-sol,none
118,1785408236,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,82327,439,82766,0,0,0,codex,upstream,0,0,,,0,82327,82327,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":82327,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":439,""output_tokens_details"":{""reasoning_tokens"":125},""total_tokens"":82766}",0.000000,0,TOKEN-MTNEHAUV3TK57APEMEIWCMMN7Q,gpt-5.6-sol,gpt-5.6-sol,none
119,1785408236,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,TOKEN-6VO3BD6ST4NJXZY4AW5KT5ZV3A,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.5,79820,53,79873,79232,79232,0,codex,upstream,0,0,,,0,588,79820,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":79820,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":79232},""output_tokens"":53,""output_tokens_details"":{""reasoning_tokens"":14},""total_tokens"":79873}",0.000000,0,TOKEN-6XVQFXNEA7SN7W6NEPOAM5NSQE,gpt-5.5,gpt-5.5,none
120,1785408243,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,TOKEN-NG3GEJZFEZKFEN5PJ2CX2MXMSU,TOKEN-MLCIC6UY7U3QRD3XRMXQW57CSI,,gpt-5.6-sol,136909,1001,137910,126720,126720,0,codex,upstream,0,0,,,0,10189,136909,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":136909,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":126720},""output_tokens"":1001,""output_tokens_details"":{""reasoning_tokens"":515},""total_tokens"":137910}",0.000000,0,TOKEN-LN5BBQM2Y2OPKFOIXV3DEU7LBI,gpt-5.6-sol,gpt-5.6-sol,none
121,1785408244,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,TOKEN-GDON4LE7C7J4KFYTN72G5SUK54,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,87194,208,87402,16128,16128,0,codex,upstream,0,0,,,0,71066,87194,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,1,"{""input_tokens"":87194,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":16128},""output_tokens"":208,""output_tokens_details"":{""reasoning_tokens"":15},""total_tokens"":87402}",0.000000,0,TOKEN-HNUQYACRQTRAMZ6CG77OKH4H6Y,gpt-5.6-sol,gpt-5.6-sol,none
