request_id,tier,target,selection_type,status_class,fallback_target,created_at
REQ-OARRQEEHF76LQBHANYBSOTRKOE,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432234
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432234
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432234
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432234
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432234
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432235
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432235
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432235
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432235
REQ-QFLHBR2SMQ3FULAHNAKSMNCZOE,0,account_pool_group:gpt-plus-正常(备用1),bound,success,,1785432236
REQ-3F555YSE6JCFNS5SF5KVM6KU4Q,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432237
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432237
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432237
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432237
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432238
REQ-4OFECK7J2734C6MWZERKNQY65A,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432238
REQ-3FCRDOEE2KTPRQ2YKYHZRZFGUE,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432238
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432239
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432239
REQ-HG5I7G2EFJ4T6WHFLWJ5AY47YQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,success,,1785432239
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432239
REQ-SOMPJ5POVY6U72L54NPHD7K2LA,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432239
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432239
REQ-XP5PQWVRYPEPL7XRM6YPDNLFNU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432239
REQ-IHY2NBVM2ASFRTAQRESDRKTZ5U,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432240
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432240
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432240
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432240
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432240
REQ-PVWT5K7YJRW2MNHDQTUMK5OVRI,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432241
REQ-37YRXZTINYDGFQ4JHYHEOPJUVU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432241
REQ-D7R5YKO6WHFAR4X3ETYRRDQT54,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432241
REQ-WL2PFBAUBQM73OWV5LM6K36KOU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432242
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432242
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432242
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432242
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432243
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432244
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432244
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432244
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432244
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432245
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432245
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432245
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432245
REQ-IRTI3RJAPNVDIJU2MOHKF6Y2BM,0,account_pool_group:gpt-pro,bound,success,,1785432245
REQ-2BU2IWBEYHYDO7OFVPD6O5GCZ4,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432245
REQ-B5JNAFNL2ZJJSXREPXT45GJQJA,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432247
REQ-D5P4U5DPJVTY75JWDC4M6FRRSA,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432247
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432247
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432247
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432247
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432248
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432249
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432249
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432249
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432249
REQ-VLHUJE4HCQSPAWG53CMBW5BJSQ,0,account_pool_group:gpt-plus-正常(备用1),bound,success,,1785432250
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432250
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432250
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432250
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432250
REQ-6A7R42CHBIV2HRWVJ6G7H2K7T4,0,account_pool_group:gpt-pro,bound,success,,1785432252
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432252
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432252
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432252
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432253
REQ-HPFQLLLQEKTQ2MCDFU7P3ISKDM,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432253
REQ-YI7TAO2TTQR6S3LNEJRP7FIIK4,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432254
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432254
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432254
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432254
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432254
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432255
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432255
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432255
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432255
REQ-2U3YVKMAYWNV3D7JYC5AICRQZM,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432257
REQ-2BGVAVSLP6K2N6KPYAVRBKCC6I,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432257
REQ-VODVFYR3S5MVNB4G6JE4ZKCVZ4,0,account_pool_group:gpt-plus-正常(备用1),bound,success,,1785432257
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432257
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432257
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432257
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432258
REQ-J4NAR2CVJ6OWMI62L4SADEQ2PU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432258
REQ-JIZYCASJDUAZ6JOEOG3FIDBOHU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432258
REQ-AWWV7KXWNKJFFPHFT46GIUNOTQ,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432259
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432259
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432259
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432259
REQ-2I5GPR533BC6WITXPXOUGVDH5M,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432259
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432259
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432260
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432260
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432260
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432260
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432261
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432261
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432262
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432262
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432262
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432263
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432264
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432264
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432264
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432264
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432265
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432265
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432265
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432265
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432266
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432266
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432267
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432267
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432267
REQ-G6KY4X7HA6JZYHUBE5THP357XQ,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432268
REQ-MJU5FL7OODJK36Y4USMYHRMNJQ,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432268
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432268
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432268
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432269
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432269
REQ-ROLR6MPUA7NHRKF4H2XSM2CJRU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432269
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432270
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432270
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432270
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432270
REQ-4PI54HC43GM7ZO43HE4XWHTBOQ,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432271
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432271
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432271
REQ-WEMXOQFZC5PIKR4LMALHJ2NBIE,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432272
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432272
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432272
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432272
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432273
REQ-JVFXPNIAYP2PEC5OWRLGEMIWAE,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432273
REQ-IRHCURGOGZ6ORQUOYJWE2XS4AI,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432273
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432273
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432273
REQ-7PR5MAXPODRBNYF5JY7VAYG46E,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432273
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432274
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432274
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432274
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432274
REQ-7RAX56W6EIQDBU36ROKIUHQLQE,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432275
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432275
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432275
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432275
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432275
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432276
REQ-YDXEJQAJJT47IUXPS2GCBKJA74,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432276
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432276
REQ-6FBAR67O52NTGM36MMT7US4RAI,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432276
REQ-RP7QCJUODTZF3LFBOHHDLYMQBA,0,account_pool_group:gpt-pro,bound,success,,1785432276
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432277
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432277
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432277
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432278
REQ-JVFXPNIAYP2PEC5OWRLGEMIWAE,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432278
REQ-IRHCURGOGZ6ORQUOYJWE2XS4AI,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432278
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432278
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432278
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432279
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432279
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432279
REQ-KB2T5QAYUKZL4TY3PF2KQ3FYPM,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432279
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432279
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432280
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432280
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432280
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432280
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432281
REQ-SILK2G5YSHEJNWHRK43QEWZO3U,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432281
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432281
REQ-6BBRRX2SCSWXKHXDXZKK4OTOXY,0,account_pool_group:gpt-team,across,no_account,,1785432281
REQ-XLVPIHQFD73UITYOKZL4S5THOM,0,account_pool_group:gpt-team,across,no_account,,1785432281
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432282
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432282
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432282
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432283
REQ-JVFXPNIAYP2PEC5OWRLGEMIWAE,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432283
REQ-IRHCURGOGZ6ORQUOYJWE2XS4AI,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432283
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432283
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432283
REQ-GHXIT5IIQGQEXMA2NIZ7JGG4SM,0,account_pool_group:gpt-pro,bound,success,,1785432283
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432284
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432284
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432284
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432284
REQ-A5LVZQ5SRECD426XM5XP2KXYAA,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432285
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432285
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432285
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432285
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432285
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432286
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432286
REQ-6BBRRX2SCSWXKHXDXZKK4OTOXY,0,account_pool_group:gpt-team,across,no_account,,1785432286
REQ-XLVPIHQFD73UITYOKZL4S5THOM,0,account_pool_group:gpt-team,across,no_account,,1785432286
REQ-NEBFND2ZTVKWXJ6V5DOHV2PNPM,0,account_pool_group:gpt-plus-正常(备用1),bound,success,,1785432286
REQ-XRK3V473YFC5XCVCI5WAYRVGKI,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432287
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432287
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432287
REQ-5NR6RT672LH4ETW6XVHHLCJDJU,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432287
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432287
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432288
REQ-JVFXPNIAYP2PEC5OWRLGEMIWAE,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432288
REQ-IRHCURGOGZ6ORQUOYJWE2XS4AI,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432288
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432288
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432288
REQ-EL2D2I5TKOWJ2D2W2YS2H4SAFA,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432289
REQ-O5X7RELZDFHQ2WR5DNCAH5DIKE,0,account_pool_group:antigravity,across,no_account,,1785432289
REQ-SOTEJ6UK44TVK2J36BO53LYFCA,0,account_pool_group:antigravity,across,no_account,,1785432289
REQ-6DUR6L2ZKIU74B7Z7RCLLN6HQY,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432289
REQ-KY63OEALDENNGI7AZ23JE6ZVQQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432289
REQ-MWIO3XUXMDYDGCZTEIG256GMAI,0,account_pool_group:gpt-team,across,no_account,,1785432290
REQ-4A3BCFLSJPPGLTCM4VJRNMIN64,0,account_pool_group:gpt-team,across,no_account,,1785432290
REQ-ZT7H7ENH36NBCJDLH6DV4LAZSY,0,account_pool_group:gpt-team,across,no_account,,1785432290
REQ-HERUUEY4W5NR4JNNHIWP3MLH6Q,0,account_pool_group:gpt-team,across,no_account,,1785432290
REQ-4RMHU2P24RMAHZMOQCF2SIJPLE,0,account_pool_group:gpt-team,across,no_account,,1785432291
REQ-L2FTHHZ4ESOPOKGB4NLJQUUVTA,0,account_pool_group:gpt-team,across,no_account,,1785432291
REQ-6BBRRX2SCSWXKHXDXZKK4OTOXY,0,account_pool_group:gpt-team,across,no_account,,1785432291
REQ-XLVPIHQFD73UITYOKZL4S5THOM,0,account_pool_group:gpt-team,across,no_account,,1785432291
REQ-T3X7J3RCZUJ5ZAUVOYVD2CPN6U,0,account_pool_group:gpt-pro,bound,success,,1785432292
REQ-VXYRDWAZNPZGANV7NI7COH5344,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432292
REQ-KUCFW33XOQWYWNCO3QLISVWPIQ,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432292
REQ-BZV65I22MVRJWAEIGRI6QTSTQI,0,account_pool_group:claude,across,no_account,,1785432292
REQ-TPAMYAX3SK6YLSCOMSFVMT63WY,0,account_pool_group:gpt-plus-备用2(可破甲),bound,success,,1785432292
REQ-5OUXSY37465KDS7BQOYDMH4GVQ,0,account_pool_group:claude,across,no_account,,1785432293
REQ-JVFXPNIAYP2PEC5OWRLGEMIWAE,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432293
REQ-IRHCURGOGZ6ORQUOYJWE2XS4AI,0,account_pool_group:gpt-plus-正常(备用1),across,no_account,,1785432293
REQ-672JF6LRBNZ4FL3L2ZK66XLWVQ,0,account_pool_group:claude,across,no_account,,1785432293
REQ-UDVRFEDWLBYLTSZQ7ZPOCHMLGU,0,account_pool_group:claude,across,no_account,,1785432293
